Individual{TOC=19989.775956603127, NV=102}
Individual{TOC=20015.56588370085, NV=96}
Individual{TOC=20035.189656185143, NV=94}
Individual{TOC=20086.03350876474, NV=93}
Individual{TOC=20117.646129670065, NV=90}
Individual{TOC=20125.389869139697, NV=83}
Individual{TOC=20156.496264107103, NV=82}
Individual{TOC=20246.912321855438, NV=81}
Individual{TOC=20313.88290782408, NV=79}
Individual{TOC=20371.778328360208, NV=78}
Individual{TOC=20415.06507575826, NV=71}
Individual{TOC=20415.579832371342, NV=70}
Individual{TOC=20570.908502859715, NV=67}
Individual{TOC=20804.156551284756, NV=66}
Individual{TOC=20856.968401085396, NV=64}
Individual{TOC=21094.86255181638, NV=62}
Individual{TOC=21390.093327948052, NV=60}
Individual{TOC=21830.363630503754, NV=59}
