Individual{TOC=17506.345245079014, NV=39}
Individual{TOC=19004.29657154857, NV=37}
Individual{TOC=16294.354637755701, NV=41}
Individual{TOC=16351.356265713286, NV=40}
Individual{TOC=19446.96831188115, NV=36}
Individual{TOC=19726.152188337972, NV=35}
Individual{TOC=15153.90719757614, NV=58}
Individual{TOC=15190.064299825302, NV=56}
Individual{TOC=15423.659315354496, NV=50}
Individual{TOC=15586.23386749467, NV=48}
Individual{TOC=15902.631644839701, NV=43}
Individual{TOC=15977.553408919674, NV=42}
Individual{TOC=15828.598469719152, NV=45}
Individual{TOC=20287.850171680293, NV=33}
Individual{TOC=15818.861971074646, NV=47}
