Individual{TOC=14719.92615302836, NV=40}
Individual{TOC=14494.361717755659, NV=45}
Individual{TOC=14338.456595281465, NV=53}
Individual{TOC=15693.416928807856, NV=37}
Individual{TOC=14368.05875560791, NV=49}
Individual{TOC=14523.466367306506, NV=44}
Individual{TOC=15254.608275395794, NV=38}
Individual{TOC=13878.563559155624, NV=67}
Individual{TOC=13885.98312019762, NV=62}
Individual{TOC=14057.311928024637, NV=58}
Individual{TOC=14240.710197673821, NV=56}
Individual{TOC=14033.913799764667, NV=61}
Individual{TOC=14634.480899242295, NV=42}
Individual{TOC=16395.975931733166, NV=33}
Individual{TOC=16149.9029509782, NV=34}
Individual{TOC=15899.464198783664, NV=35}
Individual{TOC=14869.659888797747, NV=39}
Individual{TOC=15830.699230809983, NV=36}
