Individual{TOC=22152.837646694246, NV=68}
Individual{TOC=25144.353974723617, NV=56}
Individual{TOC=21434.93995777539, NV=71}
Individual{TOC=22312.605345452615, NV=63}
Individual{TOC=17437.942371330206, NV=138}
Individual{TOC=17793.489937435552, NV=135}
Individual{TOC=18207.90521801684, NV=115}
Individual{TOC=23345.775560117458, NV=60}
Individual{TOC=21003.122894494943, NV=72}
Individual{TOC=19163.02092639737, NV=91}
Individual{TOC=19495.09781709572, NV=87}
Individual{TOC=20522.440057097305, NV=76}
Individual{TOC=18169.10402509951, NV=120}
Individual{TOC=21477.604362681555, NV=70}
Individual{TOC=20329.295051659275, NV=79}
Individual{TOC=17924.438693779044, NV=130}
Individual{TOC=18009.628364001877, NV=128}
Individual{TOC=25242.40902007938, NV=54}
Individual{TOC=20622.73169052977, NV=74}
Individual{TOC=19953.06728094103, NV=83}
Individual{TOC=19138.767150797805, NV=95}
Individual{TOC=25844.074167195577, NV=50}
Individual{TOC=18559.70268395804, NV=103}
Individual{TOC=25370.04765398289, NV=53}
Individual{TOC=21597.688468948447, NV=69}
Individual{TOC=23596.677365042327, NV=59}
Individual{TOC=20850.22167547797, NV=73}
Individual{TOC=18603.719187827475, NV=101}
Individual{TOC=19024.225923340735, NV=96}
Individual{TOC=24429.527664750665, NV=57}
Individual{TOC=19363.54199787679, NV=89}
Individual{TOC=24405.068012158423, NV=58}
Individual{TOC=26062.42927434967, NV=49}
Individual{TOC=25387.869939197615, NV=52}
Individual{TOC=25608.894840186942, NV=51}
Individual{TOC=18213.249130550554, NV=114}
