Individual{TOC=15433.911490090753, NV=84}
Individual{TOC=16263.274512557173, NV=71}
Individual{TOC=16978.821173080094, NV=56}
Individual{TOC=16472.1439220407, NV=63}
Individual{TOC=16136.19691936853, NV=74}
Individual{TOC=15294.21687579917, NV=86}
Individual{TOC=17346.159418724867, NV=55}
Individual{TOC=17824.62456990043, NV=52}
Individual{TOC=16256.498734684175, NV=72}
Individual{TOC=15547.14854662254, NV=82}
Individual{TOC=16665.78395954358, NV=59}
Individual{TOC=18540.291551612765, NV=49}
Individual{TOC=16065.090409131297, NV=75}
Individual{TOC=18628.329844845306, NV=48}
Individual{TOC=18230.432070999785, NV=50}
Individual{TOC=18842.902930901007, NV=47}
Individual{TOC=17423.368492539117, NV=53}
Individual{TOC=18893.99161592504, NV=46}
