Individual{TOC=21787.507105441447, NV=59}
Individual{TOC=20934.308956769877, NV=61}
Individual{TOC=20825.29787827582, NV=62}
Individual{TOC=20197.827156190524, NV=70}
Individual{TOC=19526.804783043804, NV=76}
Individual{TOC=19363.777640040717, NV=88}
Individual{TOC=20540.05199999361, NV=63}
Individual{TOC=21345.533409343854, NV=60}
Individual{TOC=20382.032945001298, NV=69}
Individual{TOC=19405.04038242505, NV=77}
Individual{TOC=21345.533409343854, NV=60}
Individual{TOC=20467.071249952864, NV=68}
Individual{TOC=20023.17143486915, NV=74}
Individual{TOC=19775.95391847879, NV=75}
Individual{TOC=19261.292065043945, NV=90}
Individual{TOC=20125.855621458904, NV=71}
