Individual{TOC=23309.244551473526, NV=37}
Individual{TOC=22029.12501957101, NV=42}
Individual{TOC=26783.84274249672, NV=34}
Individual{TOC=17036.960526118575, NV=63}
Individual{TOC=17203.98615430334, NV=60}
Individual{TOC=16111.250860885271, NV=95}
Individual{TOC=16181.269478495458, NV=75}
Individual{TOC=16479.34901084448, NV=67}
Individual{TOC=16747.35096201879, NV=66}
Individual{TOC=17561.651575517604, NV=58}
Individual{TOC=23791.55313704804, NV=36}
Individual{TOC=22176.017951815207, NV=40}
Individual{TOC=19716.459948039053, NV=48}
Individual{TOC=20146.363369318504, NV=46}
Individual{TOC=21403.56464570887, NV=44}
Individual{TOC=16799.98950450944, NV=65}
Individual{TOC=16288.77679975276, NV=72}
Individual{TOC=22746.508067483534, NV=39}
Individual{TOC=28229.897634645145, NV=33}
Individual{TOC=29287.019060410315, NV=32}
Individual{TOC=16112.46402368702, NV=77}
Individual{TOC=19959.56423125934, NV=47}
Individual{TOC=18251.434056988128, NV=52}
Individual{TOC=16371.578214871912, NV=70}
Individual{TOC=16268.129303897278, NV=73}
Individual{TOC=17764.169002561597, NV=57}
Individual{TOC=24206.651785932572, NV=35}
