Individual{TOC=16374.788521450335, NV=112}
Individual{TOC=16482.08361085508, NV=95}
Individual{TOC=18150.144867377232, NV=65}
Individual{TOC=16244.764325434273, NV=121}
Individual{TOC=16577.185384039305, NV=93}
Individual{TOC=18922.93471374389, NV=59}
Individual{TOC=17748.374326480676, NV=71}
Individual{TOC=17042.70312331253, NV=80}
Individual{TOC=17783.559113881354, NV=70}
Individual{TOC=17208.86729206659, NV=78}
Individual{TOC=17152.49823210029, NV=79}
Individual{TOC=16333.715670382544, NV=114}
Individual{TOC=17727.134409403774, NV=74}
Individual{TOC=18747.136912670372, NV=61}
Individual{TOC=17292.558246238666, NV=77}
Individual{TOC=18531.332441880382, NV=64}
Individual{TOC=19103.271556331376, NV=58}
Individual{TOC=19364.110940083832, NV=55}
Individual{TOC=16793.050006838028, NV=92}
Individual{TOC=18107.164441013498, NV=66}
Individual{TOC=18055.732483186603, NV=68}
Individual{TOC=19229.531373737573, NV=56}
Individual{TOC=18848.568601622515, NV=60}
Individual{TOC=18717.18781536618, NV=62}
Individual{TOC=18000.183648136837, NV=69}
