Individual{TOC=19591.66142042961, NV=91}
Individual{TOC=37741.14225035736, NV=38}
Individual{TOC=39254.08574243776, NV=36}
Individual{TOC=20134.22065933493, NV=74}
Individual{TOC=26414.72547092082, NV=50}
Individual{TOC=19752.662879160398, NV=87}
Individual{TOC=20278.87107068319, NV=71}
Individual{TOC=20976.599383241428, NV=63}
Individual{TOC=21174.5990319622, NV=61}
Individual{TOC=20393.280721015657, NV=68}
Individual{TOC=28706.155077988187, NV=47}
Individual{TOC=21642.990638997206, NV=56}
Individual{TOC=30478.624585076424, NV=42}
Individual{TOC=19863.876518550125, NV=86}
Individual{TOC=23013.491355322018, NV=55}
Individual{TOC=20157.361441795125, NV=72}
Individual{TOC=37178.35390459088, NV=41}
