Individual{TOC=15233.163179398121, NV=38}
Individual{TOC=17455.09707933603, NV=30}
Individual{TOC=16826.566357111038, NV=32}
Individual{TOC=18316.33591831665, NV=28}
Individual{TOC=16417.33787891354, NV=34}
Individual{TOC=16654.94470724709, NV=33}
Individual{TOC=17035.513331717935, NV=31}
Individual{TOC=14369.67969221167, NV=46}
Individual{TOC=14398.514692979179, NV=44}
Individual{TOC=14483.817018595155, NV=42}
Individual{TOC=14934.457771840533, NV=41}
Individual{TOC=14972.234405750693, NV=40}
Individual{TOC=15060.367905114592, NV=39}
Individual{TOC=15655.903962420562, NV=37}
Individual{TOC=15723.714840066528, NV=35}
Individual{TOC=17984.068146021626, NV=29}
