Individual{TOC=14739.420148834304, NV=72}
Individual{TOC=14101.218737801735, NV=98}
Individual{TOC=15905.623132277504, NV=56}
Individual{TOC=14466.025641446757, NV=94}
Individual{TOC=14636.444662153554, NV=88}
Individual{TOC=16268.32470066965, NV=55}
Individual{TOC=15029.195486381936, NV=68}
Individual{TOC=16956.889924294013, NV=45}
Individual{TOC=15167.392529226192, NV=63}
Individual{TOC=17066.830768042935, NV=44}
Individual{TOC=17274.092121047735, NV=40}
Individual{TOC=15030.012945044919, NV=65}
Individual{TOC=15226.281694026806, NV=61}
Individual{TOC=16362.89908454626, NV=51}
Individual{TOC=15645.435980447295, NV=58}
Individual{TOC=17806.963964073253, NV=38}
Individual{TOC=17350.010232423043, NV=39}
Individual{TOC=16488.81563048376, NV=47}
Individual{TOC=16818.29635102461, NV=46}
Individual{TOC=17125.58657228786, NV=42}
