Individual{TOC=22005.735822384646, NV=123}
Individual{TOC=22781.14555487286, NV=109}
Individual{TOC=22941.58714669063, NV=91}
Individual{TOC=24865.890086641422, NV=69}
Individual{TOC=28653.64487623344, NV=49}
Individual{TOC=28038.861459753272, NV=53}
Individual{TOC=26800.359323507273, NV=58}
Individual{TOC=21570.55342379722, NV=163}
Individual{TOC=34951.79687668373, NV=45}
Individual{TOC=25569.9682787411, NV=67}
Individual{TOC=22340.102293275453, NV=122}
Individual{TOC=24665.422401543394, NV=71}
Individual{TOC=21287.909426938084, NV=164}
Individual{TOC=37266.72710298303, NV=43}
Individual{TOC=32426.980702091332, NV=46}
