Individual{TOC=28544.609866599636, NV=84}
Individual{TOC=28028.39474445048, NV=86}
Individual{TOC=26580.209377102263, NV=87}
Individual{TOC=26119.85603341538, NV=95}
Individual{TOC=25739.386629105753, NV=99}
Individual{TOC=25286.82366477714, NV=101}
Individual{TOC=25054.758430308175, NV=105}
Individual{TOC=24572.115003418527, NV=108}
Individual{TOC=24468.31282194583, NV=113}
Individual{TOC=23706.435527001056, NV=121}
Individual{TOC=23099.419755742587, NV=126}
Individual{TOC=22900.1621997857, NV=137}
Individual{TOC=22263.99454307626, NV=147}
Individual{TOC=22218.155732541396, NV=154}
Individual{TOC=22076.747998758707, NV=155}
Individual{TOC=21964.37399697667, NV=160}
Individual{TOC=21674.556956664557, NV=163}
Individual{TOC=21418.57871042649, NV=175}
