Individual{TOC=15765.988710036778, NV=73}
Individual{TOC=16235.634444762, NV=56}
Individual{TOC=16045.246891718218, NV=62}
Individual{TOC=16517.26955475569, NV=51}
Individual{TOC=16364.795082479537, NV=54}
Individual{TOC=15919.346153095394, NV=69}
Individual{TOC=16007.162293865078, NV=64}
Individual{TOC=16869.447906654448, NV=47}
Individual{TOC=16336.529767495675, NV=55}
Individual{TOC=16846.30545256593, NV=48}
Individual{TOC=16443.670477734533, NV=52}
Individual{TOC=15966.618332720027, NV=66}
Individual{TOC=16809.217425365463, NV=49}
Individual{TOC=15795.001550980356, NV=71}
Individual{TOC=17132.038213865795, NV=46}
Individual{TOC=16208.9595821536, NV=59}
Individual{TOC=15960.399744859296, NV=67}
