Individual{TOC=16796.06579697698, NV=51}
Individual{TOC=17454.52830451239, NV=44}
Individual{TOC=19256.201905651455, NV=33}
Individual{TOC=16156.659237165111, NV=55}
Individual{TOC=18052.95017575187, NV=38}
Individual{TOC=17732.836614963468, NV=43}
Individual{TOC=15012.937898963795, NV=69}
Individual{TOC=15138.568477656161, NV=62}
Individual{TOC=15502.913375795039, NV=58}
Individual{TOC=15838.019432687872, NV=56}
Individual{TOC=17106.814771243466, NV=50}
Individual{TOC=17248.572729474996, NV=48}
Individual{TOC=18782.03682919494, NV=35}
Individual{TOC=19106.81269341143, NV=34}
Individual{TOC=18211.997856172493, NV=37}
