Individual{TOC=14356.880514413819, NV=74}
Individual{TOC=15009.2524606163, NV=55}
Individual{TOC=14655.206816806409, NV=61}
Individual{TOC=14729.902710843919, NV=56}
Individual{TOC=14724.551392110483, NV=57}
Individual{TOC=15122.859780200657, NV=53}
Individual{TOC=15189.341957699738, NV=51}
Individual{TOC=15660.739978013282, NV=44}
Individual{TOC=15365.626261298505, NV=48}
Individual{TOC=15367.749552730895, NV=45}
Individual{TOC=15713.190438109592, NV=43}
Individual{TOC=15263.792722062006, NV=50}
Individual{TOC=15330.956216119894, NV=49}
Individual{TOC=15367.595957462077, NV=47}
