Individual{TOC=15025.979279898856, NV=31}
Individual{TOC=13074.646636037867, NV=49}
Individual{TOC=15162.28912914579, NV=30}
Individual{TOC=13821.56725471556, NV=35}
Individual{TOC=13511.086534934311, NV=42}
Individual{TOC=12699.657987375173, NV=56}
Individual{TOC=12847.540887132922, NV=51}
Individual{TOC=13194.482221786851, NV=45}
Individual{TOC=13657.196469963512, NV=37}
Individual{TOC=14548.554400034993, NV=32}
Individual{TOC=15395.636005828283, NV=28}
Individual{TOC=12657.302718450648, NV=57}
Individual{TOC=13425.300225348205, NV=43}
Individual{TOC=13526.59286605626, NV=38}
Individual{TOC=13516.145340029794, NV=41}
Individual{TOC=15293.604382793392, NV=29}
Individual{TOC=14109.391432533537, NV=33}
