Individual{TOC=17279.52280163123, NV=50}
Individual{TOC=17008.040827245502, NV=55}
Individual{TOC=15551.340995211416, NV=78}
Individual{TOC=17904.607204305223, NV=36}
Individual{TOC=16962.120925964333, NV=58}
Individual{TOC=17812.314049312754, NV=37}
Individual{TOC=17680.030184648007, NV=39}
Individual{TOC=18548.476094963113, NV=32}
Individual{TOC=17625.97230968825, NV=40}
Individual{TOC=17460.49919448402, NV=44}
Individual{TOC=17359.015189482605, NV=45}
Individual{TOC=18163.516140921874, NV=35}
Individual{TOC=17529.72702229538, NV=41}
Individual{TOC=15255.41468650685, NV=97}
Individual{TOC=15397.966119715978, NV=83}
Individual{TOC=15478.195371546508, NV=80}
Individual{TOC=15804.218494817735, NV=69}
Individual{TOC=16110.136479250448, NV=66}
Individual{TOC=16276.4293270448, NV=65}
Individual{TOC=16831.64453838142, NV=60}
Individual{TOC=18205.64239483955, NV=34}
